0.006225437	0.005353386	0.004191976	0.004629098	0.003850452	0.003965733	0.004521588	0.004521588	0.004303083	0.004079549	0.0029941	0.002309257	0.003248797	0.003615152	0.002309257	0.002729414	0.002863112	0.002452818	0.003248797	0.00259275	0.002452818	0.002009391	0.00185186	0.002161629	0.002161629	0.001517076	0.001145381	0.001688151	0.002161629	0.002729414	0.001336974	0.001145381	0.000708422	0.002161629	0.001688151	0.001517076	0.001336974	0.001517076	0.000938316	0.001517076	0.001688151	0.001688151	0.001517076	0.001336974	0.001336974	0.001145381	0.001336974	0.001517076	0.001517076	0.001336974	0.001145381	0.000708422	0.000438161	0.000438161	0.000438161	0.000438161	0.000708422	0	0	0.000438161	0	0.000438161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.003248797	0.003615152	0.002009391	0.001517076	0.002309257	0.001688151	0.003248797	0.001145381	0.001517076	0.00185186	0.002452818	0.002161629	0.001517076	0.000938316	0.000938316	0.000938316	0.001336974	0.002009391	0.000438161	0.000938316	0.001145381	0.001688151	0.000708422	0.001688151	0.000438161	0.001145381	0.000708422	0.001145381	0.000708422	0	0.000938316	0.000938316	0.000708422	0.000938316	0.000708422	0.000938316	0.000938316	0.000438161	0.000938316	0.001336974	0.000438161	0.001336974	0.000938316	0.001145381	0.000438161	0.001145381	0.001517076	0.000708422	0.001145381	0	0.000708422	0.000938316	0.000438161	0.000438161	0.000438161	0	0	0	0	0	0.000438161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.004303083	0.003733623	0.003494936	0.00259275	0.003248797	0.002309257	0.002309257	0.001688151	0.002452818	0.003372861	0.002309257	0.00185186	0.002009391	0.002452818	0.00185186	0.001688151	0.001336974	0.000708422	0.001517076	0.001145381	0.001336974	0.001688151	0.001336974	0.001336974	0.001688151	0.001145381	0.000938316	0.001145381	0.001336974	0	0.000938316	0.000708422	0.001145381	0.00185186	0.001336974	0.000438161	0	0.000708422	0.001145381	0.000438161	0.000438161	0	0.000938316	0.000938316	0.000438161	0.000708422	0.001145381	0.000438161	0.000708422	0.000438161	0.000708422	0.000938316	0.000438161	0	0.000438161	0	0.000438161	0.000438161	0	0	0	0	0	0.000438161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.005151105	0.003615152	0.0029941	0.002161629	0.00259275	0.002729414	0.002729414	0.00259275	0.002309257	0.002309257	0.00185186	0.002309257	0.002161629	0.002452818	0.001688151	0.002161629	0.001688151	0.001145381	0.001145381	0.001336974	0.001688151	0.002161629	0.002309257	0.002009391	0.001688151	0.000938316	0.001145381	0.002161629	0.001688151	0.001517076	0.001688151	0.001145381	0.001517076	0.001145381	0.001336974	0.001145381	0.001336974	0.001145381	0.001145381	0.001336974	0.000708422	0.000938316	0.001688151	0.000708422	0.001145381	0.000938316	0.000708422	0.001517076	0.001517076	0.001145381	0.001688151	0.001336974	0.000938316	0.000938316	0	0.000438161	0.000438161	0	0.000438161	0	0	0.000438161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.005353386	0.004079549	0.003733623	0.003372861	0.00259275	0.0029941	0.003122599	0.002309257	0.002863112	0.004521588	0.002452818	0.002309257	0.002729414	0.002729414	0.00185186	0.002452818	0.002309257	0.00185186	0.00259275	0.002309257	0.00259275	0.002009391	0.002009391	0.001688151	0.00185186	0.00259275	0.002009391	0.001688151	0.001688151	0.001688151	0.001517076	0.00259275	0.001336974	0.001145381	0.001145381	0.001145381	0.000938316	0.001145381	0.002009391	0.002161629	0.001336974	0.00185186	0.000938316	0.000938316	0.001336974	0.002452818	0.001145381	0.001688151	0.001336974	0.001336974	0.002309257	0.000708422	0.000938316	0.000938316	0.000708422	0.000438161	0.000708422	0.000438161	0.000438161	0.000438161	0.000438161	0	0.000708422	0	0	0.000438161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.006131314	0.004191976	0.004191976	0.004191976	0.003615152	0.003850452	0.004840881	0.004079549	0.003494936	0.003494936	0.003248797	0.002863112	0.003248797	0.002729414	0.003248797	0.002309257	0.003494936	0.002452818	0.002729414	0.003122599	0.002729414	0.001336974	0.00259275	0.002309257	0.002009391	0.003615152	0.00259275	0.002161629	0.001517076	0.001688151	0.001688151	0.0029941	0.00259275	0.001688151	0.001688151	0.003248797	0.001517076	0.002161629	0.00185186	0.002009391	0.001336974	0.001517076	0.001517076	0.002452818	0.001145381	0.001688151	0.002161629	0.002452818	0.001517076	0.001688151	0.002009391	0.001336974	0.000708422	0.000938316	0.000938316	0.000938316	0.000938316	0.000438161	0.000708422	0.000438161	0.000438161	0	0.000938316	0	0.000708422	0.000438161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.007310534	0.007484357	0.005252676	0.005048638	0.004735514	0.004303083	0.004840881	0.003965733	0.003733623	0.003850452	0.004191976	0.003248797	0.003248797	0.003733623	0.002729414	0.003494936	0.004079549	0.004079549	0.002729414	0.0029941	0.003615152	0.002452818	0.003372861	0.003122599	0.002863112	0.002161629	0.002009391	0.002452818	0.002452818	0.002729414	0.002009391	0.002729414	0.0029941	0.00259275	0.002309257	0.002729414	0.001336974	0.002452818	0.002309257	0.002309257	0.002309257	0.002161629	0.002009391	0.002009391	0.002161629	0.001336974	0.002161629	0.001336974	0.002729414	0.002161629	0.002161629	0.002161629	0.000938316	0	0.000708422	0.000708422	0.000938316	0.000438161	0	0.000708422	0.000708422	0	0.000938316	0	0.000438161	0.000708422	0.000708422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.008736297	0.007995501	0.006504121	0.005353386	0.006595842	0.005353386	0.005151105	0.005650636	0.005151105	0.004629098	0.005252676	0.004412934	0.004840881	0.004412934	0.004629098	0.004521588	0.003494936	0.003965733	0.003372861	0.004629098	0.003733623	0.004735514	0.004629098	0.004521588	0.003850452	0.003372861	0.0029941	0.003372861	0.003122599	0.0029941	0.003248797	0.002863112	0.003248797	0.002309257	0.0029941	0.001517076	0.003248797	0.003372861	0.002309257	0.002309257	0.002863112	0.003248797	0.0029941	0.002161629	0.002309257	0.002309257	0.003494936	0.0029941	0.003122599	0.003248797	0.002729414	0.002452818	0.001517076	0.00185186	0.001336974	0.001145381	0.000438161	0.001517076	0.000938316	0.000708422	0.000938316	0.000708422	0.000708422	0.000708422	0.001145381	0.000938316	0.000708422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.009759928	0.010141037	0.008736297	0.00865539	0.005650636	0.007222934	0.006957253	0.005453264	0.006867694	0.005845001	0.007484357	0.005552338	0.005048638	0.004303083	0.005048638	0.004079549	0.004412934	0.004079549	0.004303083	0.004412934	0.004191976	0.004191976	0.004303083	0.004412934	0.004079549	0.003248797	0.003494936	0.003372861	0.003372861	0.003850452	0.003965733	0.003248797	0.003372861	0.00259275	0.003965733	0.0029941	0.003372861	0.003733623	0.003615152	0.003494936	0.003372861	0.002309257	0.002309257	0.0029941	0.0029941	0.003850452	0.004521588	0.003248797	0.004303083	0.003372861	0.003965733	0.003248797	0.00185186	0.001517076	0.002009391	0.001336974	0.001145381	0.001145381	0.000938316	0.000438161	0.000938316	0.000708422	0.000708422	0.000438161	0.000708422	0.000938316	0.000438161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.011890255	0.010590168	0.009605635	0.00832834	0.007741797	0.006957253	0.007741797	0.008492562	0.007222934	0.006504121	0.005552338	0.006131314	0.0075706	0.006687001	0.006318935	0.005048638	0.005252676	0.004945243	0.005252676	0.006318935	0.005650636	0.006867694	0.005552338	0.004840881	0.004735514	0.004412934	0.004191976	0.005453264	0.005048638	0.004303083	0.004191976	0.004735514	0.004735514	0.003733623	0.003965733	0.004840881	0.003850452	0.003615152	0.004735514	0.003615152	0.004191976	0.004840881	0.004521588	0.002729414	0.0029941	0.004521588	0.003122599	0.004840881	0.004840881	0.003733623	0.006131314	0.002863112	0.002161629	0.001336974	0.00185186	0.002161629	0.000708422	0.001688151	0.002009391	0.001145381	0.000708422	0.000938316	0.002009391	0.000938316	0.001336974	0.000938316	0.000938316	0.000438161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
